instrument,datetime,$close,$volume
SH600000,2014-12-03,9.184554,1000643300.0
SH600000,2014-12-04,9.688317,986234500.0
SH600000,2014-12-05,9.878143,1177451300.0
SH600000,2014-12-08,10.082567,964156100.0
SH600000,2014-12-09,9.235661,1190526700.0
SH600000,2014-12-10,9.608007,849581400.0
SH600000,2014-12-11,9.527698,606185660.0
SH600000,2014-12-12,9.476592,425369440.0
SH600000,2014-12-15,9.315971,458881180.0
SH600000,2014-12-16,9.702919,600866940.0
SH600000,2014-12-17,10.301595,1191225000.0
SH600000,2014-12-18,10.140975,684335600.0
SH600000,2014-12-19,10.286991,597519740.0
SH600000,2014-12-22,10.717748,936114400.0
SH600000,2014-12-23,10.301595,604826400.0
SH600000,2014-12-24,9.827035,571954800.0
SH600000,2014-12-25,10.403808,624198100.0
SH600000,2014-12-26,10.783455,639622500.0
SH600000,2014-12-29,10.914872,856352800.0
SH600000,2014-12-30,11.214209,607671000.0
SH600000,2014-12-31,11.455138,642155400.0
SH600000,2015-01-05,11.732575,703430340.0
SH600000,2015-01-06,11.776379,700849700.0
SH600000,2015-01-07,11.542751,528312800.0
SH600000,2015-01-08,11.133899,452857020.0
SH600000,2015-01-09,11.265314,673887800.0
SH600000,2015-01-12,11.111997,503754800.0
SH600000,2015-01-13,11.082792,244359630.0
SH600000,2015-01-14,11.309121,423260260.0
SH600000,2015-01-15,11.76908,451760770.0
SH600000,2015-01-16,12.0246105,657788400.0
SH600000,2015-01-19,10.81996,854030850.0
SH600000,2015-01-20,10.951374,656377500.0
SH600000,2015-01-21,11.491645,667779600.0
SH600000,2015-01-22,11.411334,403700260.0
SH600000,2015-01-23,11.411334,438359940.0
SH600000,2015-01-26,11.265314,367853660.0
SH600000,2015-01-27,10.958678,482013340.0
SH600000,2015-01-28,10.812658,331743300.0
SH600000,2015-01-29,10.527922,365663780.0
SH600000,2015-01-30,10.564429,284711200.0
SH600000,2015-02-02,10.250489,289850720.0
SH600000,2015-02-03,10.549826,268820400.0
SH600000,2015-02-04,10.352702,229965870.0
SH600000,2015-02-05,10.352702,540113800.0
SH600000,2015-02-06,10.286991,255512450.0
SH600000,2015-02-09,10.338099,307612700.0
SH600000,2015-02-10,10.535225,251603310.0
SH600000,2015-02-11,10.527922,170015780.0
SH600000,2015-02-12,10.476818,204021100.0
SH600000,2015-02-13,10.535225,285398100.0
SH600000,2015-02-16,10.513322,190688380.0
SH600000,2015-02-17,10.564429,165274080.0
SH600000,2015-02-25,10.425709,193034080.0
SH600000,2015-02-26,10.673941,294502700.0
SH600000,2015-02-27,10.608233,267920930.0
SH600000,2015-03-02,10.571729,299638050.0
SH600000,2015-03-03,10.221285,364847800.0
SH600000,2015-03-04,10.155577,214488080.0
SH600000,2015-03-05,9.914644,310241280.0
SH600000,2015-03-06,9.951151,175370240.0
SH600000,2015-03-09,10.593633,595543550.0
SH600000,2015-03-10,10.294293,349058530.0
SH600000,2015-03-11,10.403808,294579000.0
SH600000,2015-03-12,11.038986,866715600.0
SH600000,2015-03-13,11.163103,602908300.0
SH600000,2015-03-16,11.294519,432982080.0
SH600000,2015-03-17,11.345627,424162600.0
SH600000,2015-03-18,11.593859,485767800.0
SH600000,2015-03-19,11.418634,433878200.0
SH600000,2015-03-20,11.498945,625306600.0
SH600000,2015-03-23,11.615759,489791520.0
SH600000,2015-03-24,11.455138,444680450.0
SH600000,2015-03-25,11.126598,454368000.0
SH600000,2015-03-26,11.214209,386719500.0
SH600000,2015-03-27,11.214209,298832260.0
SH600000,2015-03-30,11.69607,667645760.0
SH600000,2015-03-31,11.528149,676694700.0
SH600000,2015-04-01,11.644963,418958820.0
SH600000,2015-04-02,11.812886,561693250.0
SH600000,2015-04-03,11.827487,438796200.0
SH600000,2015-04-07,12.199835,687941100.0
SH600000,2015-04-08,12.426163,705139200.0
SH600000,2015-04-09,12.3166485,681195800.0
SH600000,2015-04-10,12.798509,618474940.0
SH600000,2015-04-13,13.163554,796347260.0
SH600000,2015-04-14,13.061341,510671500.0
SH600000,2015-04-15,13.112448,615873100.0
SH600000,2015-04-16,13.616213,569770200.0
SH600000,2015-04-17,13.579707,671366700.0
SH600000,2015-04-20,13.068641,784060160.0
SH600000,2015-04-21,13.258466,504312860.0
SH600000,2015-04-22,13.506699,576320300.0
SH600000,2015-04-23,13.302271,498010880.0
SH600000,2015-04-24,12.908023,579279360.0
SH600000,2015-04-27,13.265768,526702800.0
SH600000,2015-04-28,13.36068,821888400.0
SH600000,2015-04-29,13.5286,490888600.0
SH600000,2015-04-30,13.192759,565354240.0
SH600000,2015-05-04,13.002934,353468640.0
SH600000,2015-05-05,12.469967,514163330.0
SH600000,2015-05-06,12.455364,415848930.0
SH600000,2015-05-07,12.462666,293649000.0
SH600000,2015-05-08,12.491869,252790140.0
SH600000,2015-05-11,12.608687,379614460.0
SH600000,2015-05-12,12.586783,300203800.0
SH600000,2015-05-13,12.462666,335909150.0
SH600000,2015-05-14,12.404259,263476380.0
SH600000,2015-05-15,12.250939,287083460.0
SH600000,2015-05-18,11.958901,256892660.0
SH600000,2015-05-19,12.440764,331809300.0
SH600000,2015-05-20,12.521074,363893540.0
SH600000,2015-05-21,12.645188,227921330.0
SH600000,2015-05-22,12.96643,339803230.0
SH600000,2015-05-25,13.243865,375123700.0
SH600000,2015-05-26,13.426388,413188160.0
SH600000,2015-05-27,13.192759,406719100.0
SH600000,2015-05-28,12.440764,457520800.0
SH600000,2015-05-29,12.440764,350760420.0
SH600000,2015-06-01,13.090545,392251000.0
SH600000,2015-06-02,13.024837,308092130.0
SH600000,2015-06-03,13.068641,334395900.0
SH600000,2015-06-04,13.60161,646309060.0
SH600000,2015-06-05,13.455591,496403550.0
SH600000,2015-06-08,,
SH600000,2015-06-09,,
SH600000,2015-06-10,,
SH600000,2015-06-11,,
SH600000,2015-06-12,,
SH600000,2015-06-15,,
SH600000,2015-06-16,,
SH600000,2015-06-17,13.287668,702813950.0
SH600000,2015-06-18,12.937227,381180450.0
SH600000,2015-06-19,12.462666,380897630.0
SH600000,2015-06-23,13.002795,389738180.0
SH600000,2015-06-24,13.178509,337480260.0
SH600000,2015-06-25,12.765963,355574820.0
SH600000,2015-06-26,12.108948,473547420.0
SH600000,2015-06-29,12.154786,550643200.0
SH600000,2015-06-30,12.956955,491394370.0
SH600000,2015-07-01,12.468016,327965100.0
SH600000,2015-07-02,12.506213,421828350.0
SH600000,2015-07-03,12.1242285,409309860.0
SH600000,2015-07-06,13.155588,863149900.0
SH600000,2015-07-07,13.422979,934280200.0
SH600000,2015-07-08,12.185346,1096834600.0
SH600000,2015-07-09,12.949316,713687940.0
SH600000,2015-07-10,13.2014265,847896260.0
SH600000,2015-07-13,13.018076,487707460.0
SH600000,2015-07-14,12.796523,400179600.0
SH600000,2015-07-15,13.040994,455846240.0
SH600000,2015-07-16,12.956955,237446830.0
SH600000,2015-07-17,13.002795,256459250.0
SH600000,2015-07-20,12.743047,226341070.0
SH600000,2015-07-21,12.513854,204547220.0
SH600000,2015-07-22,12.345778,157535600.0
SH600000,2015-07-23,12.5520525,149908020.0
SH600000,2015-07-24,12.3305,161798160.0
SH600000,2015-07-27,11.398456,294633440.0
SH600000,2015-07-28,11.642926,322125950.0
SH600000,2015-07-29,11.681125,177832140.0
SH600000,2015-07-30,11.383177,155662500.0
SH600000,2015-07-31,11.51305,307526200.0
SH600000,2015-08-03,11.864477,277977800.0
SH600000,2015-08-04,11.940875,111462740.0
SH600000,2015-08-05,11.696404,76162370.0
SH600000,2015-08-06,11.749882,85576480.0
SH600000,2015-08-07,11.818638,85477350.0
SH600000,2015-08-10,12.055469,153066190.0
SH600000,2015-08-11,11.895036,137575970.0
SH600000,2015-08-12,11.757521,103648310.0
SH600000,2015-08-13,11.80336,96907020.0
SH600000,2015-08-14,11.833919,86856650.0
SH600000,2015-08-17,11.704042,158241620.0
SH600000,2015-08-18,11.360255,259754750.0
SH600000,2015-08-19,11.459571,260562220.0
SH600000,2015-08-20,11.215101,115350870.0
SH600000,2015-08-21,10.863674,162038510.0
SH600000,2015-08-24,9.832314,438314020.0
SH600000,2015-08-25,9.465607,378902460.0
SH600000,2015-08-26,9.946909,307883970.0
SH600000,2015-08-27,10.68032,277508830.0
SH600000,2015-08-28,10.878954,273506200.0
SH600000,2015-08-31,11.429013,265230460.0
SH600000,2015-09-01,11.711683,399104740.0
SH600000,2015-09-02,11.375536,333841340.0
SH600000,2015-09-07,11.077588,376910100.0
SH600000,2015-09-08,11.505411,433019000.0
SH600000,2015-09-09,11.581809,316657760.0
SH600000,2015-09-10,11.650565,269315040.0
SH600000,2015-09-11,11.887396,377904860.0
SH600000,2015-09-14,12.170068,240763680.0
SH600000,2015-09-15,11.810998,140846160.0
SH600000,2015-09-16,11.78808,97031070.0
SH600000,2015-09-17,11.543609,66558316.0
SH600000,2015-09-18,11.4824915,53535044.0
SH600000,2015-09-21,11.436653,52997150.0
SH600000,2015-09-22,11.497771,50622090.0
SH600000,2015-09-23,11.421375,71443270.0
SH600000,2015-09-24,11.665846,103227096.0
SH600000,2015-09-25,11.9103155,178109900.0
SH600000,2015-09-28,12.162427,119671750.0
SH600000,2015-09-29,12.200626,149469250.0
SH600000,2015-09-30,12.704845,276238200.0
SH600000,2015-10-08,12.1242285,183327710.0
SH600000,2015-10-09,12.147148,54355210.0
SH600000,2015-10-12,12.269384,122561230.0
SH600000,2015-10-13,12.200626,71597950.0
SH600000,2015-10-14,12.147148,57983584.0
SH600000,2015-10-15,,
SH600000,2015-10-16,,
SH600000,2015-10-19,,
SH600000,2015-10-20,,
SH600000,2015-10-21,,
SH600000,2015-10-22,,
SH600000,2015-10-23,,
SH600000,2015-10-26,12.437457,132257610.0
SH600000,2015-10-27,12.468016,98084790.0
SH600000,2015-10-28,12.460376,97158430.0
SH600000,2015-10-29,12.674287,99166744.0
SH600000,2015-10-30,12.521494,59511920.0
SH600000,2015-11-02,12.536773,49900800.0
SH600000,2015-11-03,12.574971,79171880.0
SH600000,2015-11-04,12.86528,85152376.0
SH600000,2015-11-05,13.529935,303414050.0
SH600000,2015-11-06,13.65981,167014370.0
SH600000,2015-11-09,13.866084,206578430.0
SH600000,2015-11-10,14.034157,183812000.0
SH600000,2015-11-11,13.545215,120593790.0
SH600000,2015-11-12,13.262547,101823370.0
SH600000,2015-11-13,13.430619,96120280.0
SH600000,2015-11-16,13.308384,59092076.0
SH600000,2015-11-17,13.323663,83169700.0
SH600000,2015-11-18,13.285465,75375290.0
SH600000,2015-11-19,13.675089,134224200.0
SH600000,2015-11-20,14.110552,193994430.0
SH600000,2015-11-23,14.561297,224097090.0
SH600000,2015-11-24,14.553658,169363820.0
SH600000,2015-11-25,15.027321,427404320.0
SH600000,2015-11-26,14.798128,281351100.0
SH600000,2015-11-27,14.156393,138236460.0
SH600000,2015-11-30,14.24807,127797720.0
SH600000,2015-12-01,14.25571,83027400.0
SH600000,2015-12-02,15.164834,201065180.0
SH600000,2015-12-03,14.706451,144437760.0
SH600000,2015-12-04,14.293907,91987520.0
SH600000,2015-12-07,14.859247,109096750.0
SH600000,2015-12-08,15.355829,313997220.0
SH600000,2015-12-09,14.691172,120488080.0
SH600000,2015-12-10,14.72173,74729630.0
SH600000,2015-12-11,14.20987,113966060.0
SH600000,2015-12-14,14.095272,92591100.0
SH600000,2015-12-15,13.988318,67654056.0
SH600000,2015-12-16,13.889004,50657170.0
SH600000,2015-12-17,14.125832,69772330.0
SH600000,2015-12-18,14.370303,120700740.0
SH600000,2015-12-21,14.622414,107975340.0
SH600000,2015-12-22,14.439062,69534980.0
SH600000,2015-12-23,14.423782,86558424.0
SH600000,2015-12-24,14.546016,74834670.0
SH600000,2015-12-25,14.759932,72552296.0
SH600000,2015-12-28,14.286267,65422204.0
SH600000,2015-12-29,14.316826,61898204.0
SH600000,2015-12-30,14.186952,46712976.0
SH600000,2015-12-31,13.95776,36566984.0
SH600000,2016-01-04,13.598693,55290816.0
SH600000,2016-01-05,13.720929,75990776.0
SH600000,2016-01-06,13.827883,61223030.0
SH600000,2016-01-07,13.37714,14857201.0
SH600000,2016-01-08,13.361862,94137400.0
SH600000,2016-01-11,13.025713,118037300.0
SH600000,2016-01-12,13.331305,72482344.0
SH600000,2016-01-13,13.285465,62658500.0
SH600000,2016-01-14,13.690371,71781250.0
SH600000,2016-01-15,13.430619,61158220.0
SH600000,2016-01-18,13.507016,42840612.0
SH600000,2016-01-19,13.575774,39016056.0
SH600000,2016-01-20,13.178509,47081120.0
SH600000,2016-01-21,12.666647,44762292.0
SH600000,2016-01-22,13.002795,54985444.0
SH600000,2016-01-25,13.010435,30837496.0
SH600000,2016-01-26,12.727766,50106268.0
SH600000,2016-01-27,12.743047,57975068.0
SH600000,2016-01-28,12.666647,50920980.0
SH600000,2016-01-29,12.911118,62082156.0
SH600000,2016-02-01,12.60553,38142252.0
SH600000,2016-02-02,12.804163,33222414.0
SH600000,2016-02-03,12.689567,36361544.0
SH600000,2016-02-04,13.216707,61733796.0
SH600000,2016-02-05,14.041794,102639250.0
SH600000,2016-02-15,14.095272,88087480.0
SH600000,2016-02-16,,
SH600000,2016-02-17,,
SH600000,2016-02-18,,
SH600000,2016-02-19,,
SH600000,2016-02-22,,
SH600000,2016-02-23,,
SH600000,2016-02-24,,
SH600000,2016-02-25,,
SH600000,2016-02-26,,
SH600000,2016-02-29,,
SH600000,2016-03-01,,
SH600000,2016-03-02,,
SH600000,2016-03-03,,
SH600000,2016-03-04,,
SH600000,2016-03-07,,
SH600000,2016-03-08,,
SH600000,2016-03-09,,
SH600000,2016-03-10,,
SH600000,2016-03-11,12.964596,128591610.0
SH600000,2016-03-14,12.880559,74508320.0
SH600000,2016-03-15,13.002795,49139172.0
SH600000,2016-03-16,13.7744055,141895840.0
SH600000,2016-03-17,13.522296,89840790.0
SH600000,2016-03-18,13.6292515,73285410.0
SH600000,2016-03-21,13.797324,54977876.0
SH600000,2016-03-22,13.866084,57280680.0
SH600000,2016-03-23,13.850802,36429100.0
SH600000,2016-03-24,13.537575,35928396.0
SH600000,2016-03-25,13.552854,17826822.0
SH600000,2016-03-28,13.331305,32097652.0
SH600000,2016-03-29,13.331305,25067884.0
SH600000,2016-03-30,13.652169,46549052.0
SH600000,2016-03-31,13.69801,31103396.0
SH600000,2016-04-01,13.889004,46847996.0
SH600000,2016-04-05,13.881363,55790420.0
SH600000,2016-04-06,13.720929,30667008.0
SH600000,2016-04-07,13.514655,38021984.0
SH600000,2016-04-08,13.445898,22425238.0
SH600000,2016-04-11,13.499376,31568762.0
SH600000,2016-04-12,13.461178,18457178.0
SH600000,2016-04-13,13.552854,46061556.0
SH600000,2016-04-14,13.598693,20676434.0
SH600000,2016-04-15,13.667451,45516780.0
SH600000,2016-04-18,13.606333,36760704.0
SH600000,2016-04-19,13.675089,35664120.0
SH600000,2016-04-20,13.720929,61016156.0
SH600000,2016-04-21,13.843163,63108264.0
SH600000,2016-04-22,13.93484,36883784.0
SH600000,2016-04-25,13.65981,31800086.0
SH600000,2016-04-26,13.690371,20602076.0
SH600000,2016-04-27,13.644531,18114384.0
SH600000,2016-04-28,13.675089,20587702.0
SH600000,2016-04-29,13.621613,30192136.0
SH600000,2016-05-03,13.843163,36358324.0
SH600000,2016-05-04,13.812605,30261544.0
SH600000,2016-05-05,13.797324,19551294.0
SH600000,2016-05-06,13.545215,30638266.0
SH600000,2016-05-09,13.37714,28728286.0
SH600000,2016-05-10,13.354223,22051404.0
SH600000,2016-05-11,13.331305,15630376.0
SH600000,2016-05-12,13.300745,19200916.0
SH600000,2016-05-13,13.170869,14416544.0
SH600000,2016-05-16,13.209067,14458162.0
SH600000,2016-05-17,13.178509,12782089.0
SH600000,2016-05-18,13.415339,40528280.0
SH600000,2016-05-19,13.254906,13587975.0
SH600000,2016-05-20,13.331305,14582506.0
SH600000,2016-05-23,13.407701,18430868.0
SH600000,2016-05-24,13.407701,14039709.0
SH600000,2016-05-25,13.499376,18019308.0
SH600000,2016-05-26,13.522296,14483603.0
SH600000,2016-05-27,13.552854,15211617.0
SH600000,2016-05-30,13.713288,22956594.0
SH600000,2016-05-31,13.973038,46639860.0
SH600000,2016-06-01,13.896642,23970034.0
SH600000,2016-06-02,13.7667675,23281658.0
SH600000,2016-06-03,13.759126,23565686.0
SH600000,2016-06-06,13.7667675,23372922.0
SH600000,2016-06-07,13.7667675,21642144.0
SH600000,2016-06-08,13.743847,31098410.0
SH600000,2016-06-13,13.583414,39335996.0
SH600000,2016-06-14,13.591053,24573372.0
SH600000,2016-06-15,13.552854,34467484.0
SH600000,2016-06-16,13.598693,40408736.0
SH600000,2016-06-17,13.575774,22791728.0
SH600000,2016-06-20,13.636892,12672584.0
SH600000,2016-06-21,13.583414,20750606.0
SH600000,2016-06-22,13.667451,18623076.0
SH600000,2016-06-23,13.6021595,14888052.0
SH600000,2016-06-24,13.221439,35336092.0
SH600000,2016-06-27,13.247398,22147228.0
SH600000,2016-06-28,13.221439,14515374.0
SH600000,2016-06-29,13.411799,24562468.0
SH600000,2016-06-30,13.47237,23964436.0
SH600000,2016-07-01,13.775216,29015524.0
SH600000,2016-07-04,13.783869,24745418.0
SH600000,2016-07-05,13.662731,18689512.0
SH600000,2016-07-06,13.532938,26553926.0
SH600000,2016-07-07,13.47237,28312354.0
SH600000,2016-07-08,13.368536,17221448.0
SH600000,2016-07-11,13.35123,26410594.0
SH600000,2016-07-12,13.532938,29522476.0
SH600000,2016-07-13,13.662731,41880270.0
SH600000,2016-07-14,13.584856,19512148.0
SH600000,2016-07-15,13.593509,18488982.0
SH600000,2016-07-18,13.645426,32090262.0
SH600000,2016-07-19,13.610815,19854688.0
SH600000,2016-07-20,13.6281185,17181224.0
SH600000,2016-07-21,13.697341,25449000.0
SH600000,2016-07-22,13.524285,19313690.0
SH600000,2016-07-25,13.576202,13223469.0
SH600000,2016-07-26,13.619465,23648368.0
SH600000,2016-07-27,13.731953,47033852.0
SH600000,2016-07-28,13.56755,20168528.0
SH600000,2016-07-29,13.584856,16582312.0
SH600000,2016-08-01,13.671384,26476990.0
SH600000,2016-08-02,13.6281185,12571477.0
SH600000,2016-08-03,13.558897,12231904.0
SH600000,2016-08-04,13.489675,18041032.0
SH600000,2016-08-05,13.610815,20396366.0
SH600000,2016-08-08,13.619465,15173593.0
SH600000,2016-08-09,13.662731,17891230.0
SH600000,2016-08-10,13.697341,21379888.0
SH600000,2016-08-11,13.905008,60893092.0
SH600000,2016-08-12,14.155938,54308170.0
SH600000,2016-08-15,14.6578,89374640.0
SH600000,2016-08-16,14.450132,57073068.0
SH600000,2016-08-17,14.398217,42121284.0
SH600000,2016-08-18,14.225161,42888140.0
SH600000,2016-08-19,14.207855,23029954.0
SH600000,2016-08-22,14.199202,22846582.0
SH600000,2016-08-23,14.190549,36698484.0
SH600000,2016-08-24,14.181897,19745602.0
SH600000,2016-08-25,14.138633,28603442.0
SH600000,2016-08-26,14.138633,16974966.0
SH600000,2016-08-29,14.043454,34904436.0
SH600000,2016-08-30,14.190549,42063956.0
SH600000,2016-08-31,14.259771,25429344.0
SH600000,2016-09-01,14.199202,24584078.0
SH600000,2016-09-02,14.259771,26750958.0
SH600000,2016-09-05,14.268424,29674916.0
SH600000,2016-09-06,14.199202,23440630.0
SH600000,2016-09-07,14.259771,20774328.0
SH600000,2016-09-08,14.363605,28207022.0
SH600000,2016-09-09,14.328995,21657180.0
SH600000,2016-09-12,14.190549,42193610.0
SH600000,2016-09-13,14.233814,16450651.0
SH600000,2016-09-14,14.190549,27715288.0
SH600000,2016-09-19,14.242466,16718285.0
SH600000,2016-09-20,14.242466,20105472.0
SH600000,2016-09-21,14.233814,10882176.0
SH600000,2016-09-22,14.303036,13322699.0
SH600000,2016-09-23,14.259771,11788658.0
SH600000,2016-09-26,14.259771,24002920.0
SH600000,2016-09-27,14.259771,19676314.0
SH600000,2016-09-28,14.259771,14841471.0
SH600000,2016-09-29,14.277078,12709690.0
SH600000,2016-09-30,14.268424,14088277.0
SH600000,2016-10-10,14.320342,21573258.0
SH600000,2016-10-11,14.337646,14666239.0
SH600000,2016-10-12,14.285729,12301123.0
SH600000,2016-10-13,14.216508,16762664.0
SH600000,2016-10-14,14.242466,12319880.0
SH600000,2016-10-17,14.078064,18982238.0
SH600000,2016-10-18,14.138633,21093618.0
SH600000,2016-10-19,14.078064,12878142.0
SH600000,2016-10-20,14.095371,10384869.0
SH600000,2016-10-21,14.104021,12579547.0
SH600000,2016-10-24,14.25112,28611910.0
SH600000,2016-10-25,14.207855,15381565.0
SH600000,2016-10-26,14.121327,14373199.0
SH600000,2016-10-27,14.008842,22556294.0
SH600000,2016-10-28,14.095371,17413146.0
SH600000,2016-10-31,14.078064,16957910.0
SH600000,2016-11-01,14.104021,15056742.0
SH600000,2016-11-02,14.017493,28951594.0
SH600000,2016-11-03,14.147286,29891118.0
SH600000,2016-11-04,14.190549,24866562.0
SH600000,2016-11-07,14.207855,24676084.0
SH600000,2016-11-08,14.25112,20001856.0
SH600000,2016-11-09,14.242466,46027530.0
SH600000,2016-11-10,14.337646,23673972.0
SH600000,2016-11-11,14.354951,24892812.0
SH600000,2016-11-14,14.363605,20946456.0
SH600000,2016-11-15,14.354951,18160814.0
SH600000,2016-11-16,14.363605,14325467.0
SH600000,2016-11-17,14.363605,26255804.0
SH600000,2016-11-18,14.363605,33832364.0
SH600000,2016-11-21,14.398217,24769456.0
SH600000,2016-11-22,14.432827,24363246.0
SH600000,2016-11-23,14.649147,52048536.0
SH600000,2016-11-24,14.614532,24319532.0
SH600000,2016-11-25,14.787591,26968494.0
SH600000,2016-11-28,14.891425,39103384.0
SH600000,2016-11-29,14.934688,34127900.0
SH600000,2016-11-30,14.84816,23270024.0
SH600000,2016-12-01,14.839508,21321738.0
SH600000,2016-12-02,14.796243,39173420.0
SH600000,2016-12-05,14.969298,44149270.0
SH600000,2016-12-06,14.900076,24209662.0
SH600000,2016-12-07,14.770286,17971978.0
SH600000,2016-12-08,14.830854,15295174.0
SH600000,2016-12-09,14.995256,33325322.0
SH600000,2016-12-12,15.133702,55889070.0
SH600000,2016-12-13,14.856813,18032214.0
SH600000,2016-12-14,14.865463,20641418.0
SH600000,2016-12-15,14.450132,35606630.0
SH600000,2016-12-16,14.415522,16793880.0
SH600000,2016-12-19,14.294383,9804361.0
SH600000,2016-12-20,14.086715,26033058.0
SH600000,2016-12-21,14.121327,14606655.0
SH600000,2016-12-22,14.008842,13289598.0
SH600000,2016-12-23,14.008842,12929847.0
SH600000,2016-12-26,14.06076,16737353.0
SH600000,2016-12-27,13.965576,12326480.0
SH600000,2016-12-28,13.922313,16690053.0
SH600000,2016-12-29,13.905008,13696540.0
SH600000,2016-12-30,14.026147,14171369.0
SH600000,2017-01-03,14.104021,18765224.0
SH600000,2017-01-04,14.129978,34276564.0
SH600000,2017-01-05,14.104021,30553954.0
SH600000,2017-01-06,14.000188,19872930.0
SH600000,2017-01-09,14.017493,17230018.0
SH600000,2017-01-10,14.008842,9241839.0
SH600000,2017-01-11,13.982883,10624721.0
SH600000,2017-01-12,13.948271,9587850.0
SH600000,2017-01-13,14.078064,21997732.0
SH600000,2017-01-16,14.328995,61604190.0
SH600000,2017-01-17,14.199202,14510135.0
SH600000,2017-01-18,14.259771,13265875.0
SH600000,2017-01-19,14.311688,14077203.0
SH600000,2017-01-20,14.363605,16512932.0
SH600000,2017-01-23,14.337646,16892316.0
SH600000,2017-01-24,14.44148,17318424.0
SH600000,2017-01-25,14.44148,13041908.0
SH600000,2017-01-26,14.484744,9942368.0
SH600000,2017-02-03,14.389564,9447014.0
SH600000,2017-02-06,14.415522,15550908.0
SH600000,2017-02-07,14.424174,17057286.0
SH600000,2017-02-08,14.424174,12988744.0
SH600000,2017-02-09,14.467439,13166914.0
SH600000,2017-02-10,14.519355,16162749.0
SH600000,2017-02-13,14.579924,23105736.0
SH600000,2017-02-14,14.493397,15009330.0
SH600000,2017-02-15,14.571273,29687622.0
SH600000,2017-02-16,14.519355,18870054.0
SH600000,2017-02-17,14.398217,16022192.0
SH600000,2017-02-20,14.631841,34613160.0
SH600000,2017-02-21,14.605883,20235264.0
SH600000,2017-02-22,14.493397,19684180.0
SH600000,2017-02-23,14.44148,17348364.0
SH600000,2017-02-24,14.458785,13400293.0
SH600000,2017-02-27,14.354951,15870370.0
SH600000,2017-02-28,14.354951,13981576.0
SH600000,2017-03-01,14.328995,18753502.0
SH600000,2017-03-02,14.199202,21954384.0
SH600000,2017-03-03,14.147286,14364718.0
SH600000,2017-03-06,14.199202,18148806.0
SH600000,2017-03-07,14.216508,10770928.0
SH600000,2017-03-08,14.181897,11683705.0
SH600000,2017-03-09,14.0348,20069894.0
SH600000,2017-03-10,14.043454,18949268.0
SH600000,2017-03-13,14.138633,20744960.0
SH600000,2017-03-14,14.069411,19634140.0
SH600000,2017-03-15,14.052105,21843078.0
SH600000,2017-03-16,14.095371,22000508.0
SH600000,2017-03-17,14.017493,24917274.0
SH600000,2017-03-20,13.965576,17356060.0
SH600000,2017-03-21,13.844439,35970676.0
SH600000,2017-03-22,13.6540785,50632804.0
SH600000,2017-03-23,13.740605,25686166.0
SH600000,2017-03-24,13.809829,23000720.0
SH600000,2017-03-27,13.879049,21955234.0
SH600000,2017-03-28,13.85309,15270211.0
SH600000,2017-03-29,13.731953,27097426.0
SH600000,2017-03-30,13.680037,27326660.0
SH600000,2017-03-31,13.85309,27953024.0
SH600000,2017-04-05,13.982883,35868576.0
SH600000,2017-04-06,13.930966,25813040.0
SH600000,2017-04-07,13.930966,23260688.0
SH600000,2017-04-10,13.81848,18669184.0
SH600000,2017-04-11,13.749257,21509142.0
SH600000,2017-04-12,13.749257,25668694.0
SH600000,2017-04-13,13.6281185,27074150.0
SH600000,2017-04-14,13.420453,46408876.0
SH600000,2017-04-17,13.463716,42459732.0
SH600000,2017-04-18,13.238745,26453918.0
SH600000,2017-04-19,13.074342,28263082.0
SH600000,2017-04-20,12.901285,47454616.0
SH600000,2017-04-21,13.022426,26220906.0
SH600000,2017-04-24,12.979161,20372428.0
SH600000,2017-04-25,13.022426,14996252.0
SH600000,2017-04-26,13.022426,17265990.0
SH600000,2017-04-27,13.16087,26451220.0
SH600000,2017-04-28,13.16087,18165860.0
SH600000,2017-05-02,13.117605,14570481.0
SH600000,2017-05-03,13.048385,16466327.0
SH600000,2017-05-04,12.961855,22510454.0
SH600000,2017-05-05,12.90994,46452820.0
SH600000,2017-05-08,12.858023,50352144.0
SH600000,2017-05-09,12.771494,22218876.0
SH600000,2017-05-10,12.641703,32774934.0
SH600000,2017-05-11,12.762843,31565488.0
SH600000,2017-05-12,13.16087,52854060.0
SH600000,2017-05-15,13.212785,34631460.0
SH600000,2017-05-16,13.212785,28748464.0
SH600000,2017-05-17,13.16087,38640104.0
SH600000,2017-05-18,12.987814,35431324.0
SH600000,2017-05-19,12.996468,33065262.0
SH600000,2017-05-22,13.013774,34933584.0
SH600000,2017-05-23,13.35123,87140180.0
SH600000,2017-05-24,13.385841,81406296.0
SH600000,2017-05-25,14.734946,195133970.0
SH600000,2017-05-26,14.632383,154841710.0
SH600000,2017-05-31,14.632383,99166760.0
SH600000,2017-06-01,14.723549,84431020.0
SH600000,2017-06-02,14.689363,70373944.0
SH600000,2017-06-05,14.643778,66582050.0
SH600000,2017-06-06,14.5868,31681824.0
SH600000,2017-06-07,14.632383,56507148.0
SH600000,2017-06-08,14.632383,42291252.0
SH600000,2017-06-09,14.734946,100416770.0
SH600000,2017-06-12,14.564006,64875052.0
SH600000,2017-06-13,14.347485,46258652.0
SH600000,2017-06-14,14.199336,48532196.0
SH600000,2017-06-15,14.108169,32900202.0
SH600000,2017-06-16,14.073981,41550830.0
SH600000,2017-06-19,,
